Notebook,ForLoops,RangeIters,MaxDepth
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1097242.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1097390.ipynb,20,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1098407.ipynb,6,6,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1098511.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1098899.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1098953.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1099377.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1099672.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1100356.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1100357.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1100358.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1100364.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_11007.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1101012.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1101596.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1102252.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1103136.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1103373.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1104062.ipynb,7,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1104376.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1104565.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1105560.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1105671.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1106256.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1106558.ipynb,9,9,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1106886.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1107267.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1107929.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_110855.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1108622.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1108784.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1109280.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1109281.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1109347.ipynb,12,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1109358.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1109904.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1110101.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1110161.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_111020.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1110259.ipynb,7,6,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1110265.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_111046.ipynb,4,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_111047.ipynb,4,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1110584.ipynb,7,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1111006.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1111198.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1111489.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1111612.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1111944.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1112464.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1113473.ipynb,5,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1113649.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1113813.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1113987.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1114051.ipynb,14,3,4
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1114236.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1114545.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1114933.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1114934.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1115112.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1115203.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1115206.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1115715.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1115901.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1115925.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1116997.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1117112.ipynb,5,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1117336.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1117462.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1117496.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1117569.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1117792.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1118096.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_111813.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_111814.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1118358.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1118390.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1118973.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1118993.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1119218.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1119689.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1119994.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_112013.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1121768.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1121885.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1121915.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1122.ipynb,16,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1122309.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1122355.ipynb,5,4,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1122469.ipynb,4,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1122649.ipynb,4,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1122781.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1123054.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1123951.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1124332.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1124575.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1125284.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1126006.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1126520.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1127181.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1127315.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1127370.ipynb,22,0,4
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1127899.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1128141.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1128491.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1128681.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1128690.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1128795.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1128898.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1129755.ipynb,10,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1130084.ipynb,3,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1131643.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1132027.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1132364.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1132849.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1134241.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1134311.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1134404.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1135265.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1135499.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1135585.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1135997.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_113623.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1136291.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1136292.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1136705.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1136775.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1136843.ipynb,7,1,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1137445.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1137533.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1137534.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1137702.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1137703.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1137941.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1138171.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1138317.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1139511.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1139588.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1140296.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1140407.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1140592.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1140874.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1141159.ipynb,9,6,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1141241.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1142369.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1142370.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1142716.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1142728.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1143341.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1143423.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1143424.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1143494.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1143495.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1144479.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1144480.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1145074.ipynb,10,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1145680.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1145930.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1146397.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1146402.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1146403.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1146513.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1146827.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_114718.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1147531.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1147793.ipynb,3,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1148269.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1148557.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1148956.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1148957.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1151438.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1151439.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1151820.ipynb,7,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1152388.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1153261.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1154158.ipynb,5,0,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1154353.ipynb,5,0,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_11545.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_11546.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1154882.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_11557.ipynb,4,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1155900.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1156238.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1157339.ipynb,4,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1157340.ipynb,4,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_115766.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1158417.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1158651.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1158774.ipynb,10,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1159899.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_115995.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1160066.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1160249.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1160295.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1160638.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1160967.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1161352.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1161567.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1161910.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1161955.ipynb,3,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1163983.ipynb,10,4,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1163984.ipynb,10,4,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1163985.ipynb,10,4,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1164387.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1164491.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1164597.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1164696.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1165060.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116528.ipynb,34,31,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1165487.ipynb,5,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1166564.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1166848.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116693.ipynb,34,31,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1167165.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1167538.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1167814.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116896.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116917.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116918.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116937.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_116939.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1170595.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1170693.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1170989.ipynb,8,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1171203.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1171204.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1173518.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1173519.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1173520.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1173521.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1173728.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1174310.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1174591.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1174592.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1175187.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1175991.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1176096.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1176230.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1176635.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1176920.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1177005.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1177107.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_117714.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_117715.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1178168.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1178310.ipynb,4,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1178448.ipynb,4,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1178460.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1178580.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1178627.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1179913.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1179933.ipynb,7,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1179955.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1180392.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1180579.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1180675.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1180958.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1180986.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1180987.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1181008.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1181280.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1181425.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1181864.ipynb,10,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1181933.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_118241.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1182699.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1182807.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1182955.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1183858.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1184028.ipynb,13,10,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1184074.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1184535.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1184974.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1185142.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1185171.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1185597.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1186049.ipynb,14,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_118781.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1187948.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1187961.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1187990.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1188154.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1188262.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_1188303.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_118835.ipynb,0,0,0
